x,y,z
3.8530725490196076,-0.7864745098039214,0.10596104150458839
3.7542758169934647,-0.7663084967320262,0.10786348958019736
3.65547908496732,-0.7461424836601309,0.10780691462678102
3.556682352941177,-0.7259764705882352,0.09995026405753998
3.4578856209150324,-0.7058104575163395,0.09684072133097554
3.3590888888888895,-0.6856444444444443,0.09373117860441108
3.2602921568627448,-0.665478431372549,0.09062163587784662
3.161495424836602,-0.6453124183006538,0.08713059641982833
3.062698692810457,-0.6251464052287581,0.07965544258204124
2.9639019607843125,-0.6049803921568628,0.07537731117986393
2.8651052287581695,-0.5848143790849671,0.07103151416175199
2.7663084967320266,-0.5646483660130719,0.06668571714364005
2.6675117647058837,-0.5444823529411766,0.062339920125528095
2.568715032679737,-0.524316339869281,0.05493243190367564
2.4699183006535943,-0.5041503267973857,0.05058663488556368
2.3711215686274514,-0.48398431372549,0.04601078559405623
2.2723248366013067,-0.46381830065359475,0.04091829083788581
2.1735281045751638,-0.4436522875816995,0.03582579608171533
2.074731372549019,-0.4234862745098038,0.027887225826495176
1.9759346405228762,-0.40332026143790856,0.02329435123344701
1.8771379084967315,-0.38315424836601286,0.02246778155811878
1.7783411764705885,-0.3629882352941176,0.02164121188279055
1.6795444444444456,-0.34282222222222236,0.02081464220746231
1.580747712418301,-0.32265620915032667,0.019905722175495914
1.4819509803921562,-0.3024901960784314,0.01896483548636599
1.3831542483660133,-0.28232418300653617,0.018023948797236067
1.2843575163398704,-0.2621581699346405,0.017083062108106145
1.1855607843137257,-0.24199215686274522,0.01614217541897622
1.086764052287581,-0.22182614379084953,0.01385942154558009
0.9879673202614381,-0.20166013071895428,0.010448481687400153
0.8891705882352952,-0.18149411764705903,0.007037541829220241
0.7903738562091505,-0.16132810457516333,0.003626601971040337
0.6915771241830058,-0.14116209150326764,0.00021566211286039479
0.5927803921568628,-0.12099607843137239,-0.0045974146714967395
0.49398366013071815,-0.10083006535947714,-0.008008354529676683
0.39518692810457523,-0.08066405228758189,-0.011419294387856594
0.2963901960784323,-0.060498039215686195,-0.014830234246036501
0.19759346405228762,-0.0403320261437905,-0.018241174104216443
0.09879673202614292,-0.02016601307189525,-0.023054250888573567
0.0,0.0,-0.026465190746753506
